category,country,state,subCategory,profit,sales
Furniture,Argentina,San Luis,Chairs,-1056.056,2797.464
Furniture,Dominican Republic,San Juan,Bookcases,-33.648,118.752
Furniture,Argentina,San Juan,Furnishings,-71.136,133.344
Furniture,Argentina,San Juan,Chairs,-69.96,322.44
Furniture,Argentina,San Juan,Bookcases,-438.616,841.344
Furniture,Trinidad and Tobago,San Fernando,Tables,996.6,2076.48
Furniture,Trinidad and Tobago,San Fernando,Chairs,6.58,32.96
Furniture,Trinidad and Tobago,San Fernando,Bookcases,238.8,497.64
Furniture,Turkey,Samsun,Chairs,-45.54,37.92
Furniture,Turkey,Samsun,Bookcases,-82.854,174.396
Furniture,Austria,Salzburg,Furnishings,12.09,109.95
Furniture,Austria,Salzburg,Chairs,23.67,78.99
Furniture,Argentina,Salta,Chairs,-29.76,77.52
Furniture,Japan,Saitama,Chairs,416.1,1354.5
Furniture,Japan,Saitama,Bookcases,645.24,1743.96
Furniture,Senegal,Saint-Louis,Tables,305.31,925.23
Furniture,Senegal,Saint-Louis,Furnishings,6.12,87.72
Furniture,Barbados,Saint Michael,Tables,738.04,2499.42
Furniture,Barbados,Saint Michael,Furnishings,47.64,209.6
Furniture,Barbados,Saint Michael,Chairs,31.64,77.24
Furniture,Jamaica,Saint Catherine,Tables,134.4,537.6
Furniture,Jamaica,Saint Catherine,Furnishings,92.26,336.02
Furniture,Jamaica,Saint Catherine,Chairs,118.48,731.2
Furniture,Jamaica,Saint Catherine,Bookcases,458.7,2673
Furniture,Algeria,Saida,Furnishings,9.66,35.16
Furniture,Algeria,Saida,Chairs,61.92,516
Furniture,Japan,Saga,Chairs,158.88,331.02
Furniture,Malaysia,Sabah,Furnishings,116.4,422.37
Furniture,Malaysia,Sabah,Chairs,799.71,7012.5
Furniture,Malaysia,Sabah,Bookcases,36.54,366.21
Furniture,Brazil,Roraima,Furnishings,25.8,98.14
Furniture,Brazil,Rondônia,Furnishings,18.88,65.16
Furniture,Norway,Rogaland,Furnishings,9.18,131.58
Furniture,Ukraine,Rivne,Chairs,5.7,114.78
Furniture,Nigeria,Rivers,Tables,-822.489,507.051
Furniture,Nigeria,Rivers,Furnishings,-9.282,4.788
Furniture,Nigeria,Rivers,Chairs,-267.996,320.274
Furniture,Nigeria,Rivers,Bookcases,-1755.729,1197.531
Furniture,Colombia,Risaralda,Furnishings,90.72,252.16
Furniture,Colombia,Risaralda,Chairs,57.36,286.8
Furniture,Colombia,Risaralda,Bookcases,54.08,193.28
Furniture,Brazil,Rio Grande do Sul,Tables,-144.444,825.216
Furniture,Brazil,Rio Grande do Sul,Furnishings,327.2,1037.76
Furniture,Brazil,Rio Grande do Sul,Chairs,506.92,1994.2
Furniture,Brazil,Rio Grande do Sul,Bookcases,1405.62,5284.16
Furniture,Brazil,Rio Grande do Norte,Tables,-1481.384,1449.376
Furniture,Brazil,Rio Grande do Norte,Furnishings,48.2,235.2
Furniture,Brazil,Rio Grande do Norte,Chairs,-391.432,445.048
Furniture,Brazil,Rio Grande do Norte,Bookcases,120.82,575.96
Furniture,Brazil,Rio de Janeiro,Tables,-127.46,1274.24
Furniture,Brazil,Rio de Janeiro,Furnishings,112.384,396.684
Furniture,Brazil,Rio de Janeiro,Chairs,94.364,1387.504
Furniture,Brazil,Rio de Janeiro,Bookcases,744.072,4297.572
Furniture,Kenya,Rift Valley,Furnishings,9.03,25.14
Furniture,Kenya,Rift Valley,Chairs,7.92,88.2
Furniture,Indonesia,Riau,Tables,-563.8032,786.2868
Furniture,Indonesia,Riau,Chairs,-195.4467,990.0333
Furniture,Indonesia,Riau,Bookcases,47.6469,1107.9369
Furniture,France,Rhône-Alpes,Tables,143.934,1633.164
Furniture,France,Rhône-Alpes,Furnishings,319.59,1227.39
Furniture,France,Rhône-Alpes,Chairs,1890.711,8070.381
Furniture,France,Rhône-Alpes,Bookcases,2349.618,12957.948
Furniture,United States,Rhode Island,Tables,-230.1678,1758.246
Furniture,United States,Rhode Island,Furnishings,121.3418,403.49
Furniture,United States,Rhode Island,Chairs,892.7268,3194.08
Furniture,United States,Rhode Island,Bookcases,129.4762,562.94
Furniture,Germany,Rhineland-Palatinate,Furnishings,94.23,322.2
Furniture,Germany,Rhineland-Palatinate,Chairs,463.101,1854.981
Furniture,Germany,Rhineland-Palatinate,Bookcases,460.755,3224.745
Furniture,Sudan,Red Sea,Tables,304.56,870.24
Furniture,Sudan,Red Sea,Furnishings,28.92,221.07
Furniture,Sudan,Red Sea,Bookcases,58.5,390.15
Furniture,Iran,Razavi Khorasan,Tables,172.8,508.38
Furniture,Iran,Razavi Khorasan,Furnishings,289.83,1407.84
Furniture,Iran,Razavi Khorasan,Chairs,503.46,1217.28
Furniture,Iran,Razavi Khorasan,Bookcases,183.06,1727.7
Furniture,Bangladesh,Rajshahi,Furnishings,20.16,252.48
Furniture,India,Rajasthan,Tables,1080.54,3975.03
Furniture,India,Rajasthan,Furnishings,239.82,604.89
Furniture,India,Rajasthan,Chairs,987.33,4529.73
Furniture,India,Rajasthan,Bookcases,335.88,2502.93
Furniture,Morocco,Rabat-Salé-Zemmour-Zaer,Tables,215.76,634.74
Furniture,Morocco,Rabat-Salé-Zemmour-Zaer,Furnishings,133.77,677.97
Furniture,Morocco,Rabat-Salé-Zemmour-Zaer,Chairs,710.52,2395.98
Furniture,Morocco,Rabat-Salé-Zemmour-Zaer,Bookcases,166.02,1067.46
Furniture,United Arab Emirates,Ra's Al Khaymah,Bookcases,-232.272,224.748
Furniture,Mexico,Quintana Roo,Furnishings,-9.696,16.104
Furniture,Mexico,Quintana Roo,Chairs,286.808,1386.448
Furniture,Mexico,Quintana Roo,Bookcases,464.764,2514.864
Furniture,Colombia,Quindío,Furnishings,60,222.36
Furniture,Guatemala,Quezaltenango,Tables,194.088,856.608
Furniture,Guatemala,Quezaltenango,Furnishings,129.66,1009.26
Furniture,Guatemala,Quezaltenango,Chairs,300.82,876.86
Furniture,Guatemala,Quezaltenango,Bookcases,572.38,1479.26
Furniture,Mexico,Querétaro,Tables,316.368,1100.608
Furniture,Mexico,Querétaro,Furnishings,-24.172,150.888
Furniture,Mexico,Querétaro,Chairs,89.636,607.216
Furniture,Mexico,Querétaro,Bookcases,154.92,886.64
Furniture,Australia,Queensland,Tables,-2601.57,11502.69
Furniture,Australia,Queensland,Furnishings,325.998,6463.008
Furniture,Australia,Queensland,Chairs,2458.506,28577.646
Furniture,Australia,Queensland,Bookcases,614.970000000,34793.64
Furniture,Canada,Quebec,Furnishings,14.01,161.55
Furniture,Canada,Quebec,Chairs,81.78,170.43
Furniture,Canada,Quebec,Bookcases,32.13,316.62
Furniture,Kazakhstan,Qostanay,Chairs,-207.03,100.17
Furniture,Iran,Qom,Chairs,23.67,78.99
Furniture,Iran,Qom,Bookcases,442.92,2667
Furniture,China,Qinghai,Furnishings,26.34,85.02
Furniture,China,Qinghai,Chairs,1339.05,5565.81
Furniture,Kazakhstan,Qaraghandy,Furnishings,-73.836,85.104
Furniture,Kazakhstan,Qaraghandy,Chairs,-448.92,232.2
Furniture,Tanzania,Pwani,Chairs,10.98,91.71
Furniture,Peru,Puno,Furnishings,-9.132,30.348
Furniture,Pakistan,Punjab,Tables,-4213.956,1855.014
Furniture,Pakistan,Punjab,Furnishings,18.282,1716.432
Furniture,Pakistan,Punjab,Chairs,845.49,7177.56
Furniture,Pakistan,Punjab,Bookcases,303.204,5753.544
Furniture,India,Punjab,Tables,169.47,2120.79
Furniture,India,Punjab,Furnishings,119.73,630.45
Furniture,India,Punjab,Chairs,138.96,323.46
Furniture,Mexico,Puebla,Tables,230.788,2134.208
Furniture,Mexico,Puebla,Furnishings,-151.944,479.496
Furniture,Mexico,Puebla,Chairs,-79.58,2570.48
Furniture,Mexico,Puebla,Bookcases,438.936,2420.416
Furniture,India,Puducherry,Bookcases,29.79,1492.32
Furniture,Argentina,Provincia de Buenos Aires,Tables,-393.158,216.762
Furniture,Argentina,Provincia de Buenos Aires,Furnishings,10.152,112.992
Furniture,Argentina,Provincia de Buenos Aires,Chairs,-75.096,176.124
Furniture,Argentina,Provincia de Buenos Aires,Bookcases,-504.588,1103.412
Furniture,France,Provence-Alpes-Côte d'Azur,Tables,-316.4955,4031.2545
Furniture,France,Provence-Alpes-Côte d'Azur,Furnishings,569.61,2207.64
Furniture,France,Provence-Alpes-Côte d'Azur,Chairs,1590.591,8692.731
Furniture,France,Provence-Alpes-Côte d'Azur,Bookcases,2149.494,15031.224
Furniture,Romania,Prahova,Chairs,0,459.39
Furniture,Czech Republic,Prague,Furnishings,72.06,924.75
Furniture,Czech Republic,Prague,Chairs,207.66,590.01
Furniture,Czech Republic,Prague,Bookcases,41.49,122.07
Furniture,Bolivia,Potosí,Bookcases,97.56,487.88
Furniture,Venezuela,Portuguesa,Chairs,18.392,368.352
Furniture,Portugal,Porto,Furnishings,-81.63,169.92
Furniture,Poland,Pomerania,Chairs,34.2,858.96
Furniture,Poland,Pomerania,Bookcases,135.36,410.22
Furniture,Ukraine,Poltava,Chairs,1100.43,2876.49
Furniture,France,Poitou-Charentes,Furnishings,117.96,412.14
Furniture,France,Poitou-Charentes,Chairs,1035.543,3744.063
Furniture,France,Poitou-Charentes,Bookcases,39.057,135.297
Furniture,Poland,Podlaskie,Furnishings,28.92,87.78
Furniture,Poland,Podlaskie,Chairs,15.96,94.02
Furniture,Montenegro,Podgorica,Bookcases,93.48,246.12
Furniture,Czech Republic,Plzen,Furnishings,44.28,158.58
Furniture,Czech Republic,Plzen,Chairs,248.91,642.57
Furniture,Bulgaria,Plovdiv,Furnishings,30.75,119.43
Furniture,Togo,Plateaux,Furnishings,4.86,97.56
Furniture,Togo,Plateaux,Chairs,21.72,53.01
Furniture,Nigeria,Plateau,Bookcases,-487.872,261.468
Furniture,Peru,Piura,Bookcases,-55.248,276.192
Furniture,Cuba,Pinar del Río,Tables,330,2127.62
Furniture,Cuba,Pinar del Río,Furnishings,189.64,770.24
Furniture,Cuba,Pinar del Río,Chairs,27.82,309.12
Furniture,Cuba,Pinar del Río,Bookcases,808.36,2597.88
Furniture,Italy,Piedmont,Tables,-1178.235,1762.905
Furniture,Italy,Piedmont,Furnishings,17.58,220.08
Furniture,Italy,Piedmont,Chairs,-728.352,1447.008
Furniture,Italy,Piedmont,Bookcases,1326.09,3787.23
Furniture,Ecuador,Pichincha,Tables,151.928,2627.968
Furniture,Ecuador,Pichincha,Furnishings,14.58,50.4
Furniture,Ecuador,Pichincha,Chairs,17.1,131.64
Furniture,Ecuador,Pichincha,Bookcases,185.5,421.7
Furniture,France,Picardy,Furnishings,163.29,802.32
Furniture,France,Picardy,Chairs,-22.47,334.53
Furniture,France,Picardy,Bookcases,33.723,1210.923
Furniture,Brazil,Piauí,Furnishings,65.04,191.52
Furniture,Cambodia,Phnom Penh,Tables,1361.79,4003.65
Furniture,Cambodia,Phnom Penh,Furnishings,147,745.41
Furniture,Cambodia,Phnom Penh,Chairs,416.55,1723.02
Furniture,Cambodia,Phnom Penh,Bookcases,662.4,3612.3
Furniture,Brazil,Pernambuco,Tables,-260.2,1439.52
Furniture,Brazil,Pernambuco,Furnishings,.124000000,501.584
Furniture,Brazil,Pernambuco,Chairs,220.004,3183.224
Furniture,Brazil,Pernambuco,Bookcases,431.328,4520.208
Furniture,Dominican Republic,Peravia,Furnishings,-23.28,44.64
Furniture,Dominican Republic,Peravia,Chairs,-10.096,57.504
Furniture,Malaysia,Perak,Chairs,106.92,486.09
Furniture,Malaysia,Perak,Bookcases,697.35,1677.78
Furniture,United States,Pennsylvania,Tables,-2588.7538,8052.186
Furniture,United States,Pennsylvania,Furnishings,282.212,7347.816
Furniture,United States,Pennsylvania,Chairs,-1993.418,18724.174
Furniture,United States,Pennsylvania,Bookcases,-2896.7601,5230.755
Furniture,Bulgaria,Pazardzhik,Chairs,17.64,176.43
Furniture,Uruguay,Paysandú,Chairs,868.12,3473.14
Furniture,France,Pays de la Loire,Tables,-255.591,1661.049
Furniture,France,Pays de la Loire,Furnishings,32.37,278.85
Furniture,France,Pays de la Loire,Chairs,364.005,2499.705
Furniture,France,Pays de la Loire,Bookcases,711.567,1891.107
Furniture,Kazakhstan,Pavlodar,Furnishings,-45.27,30.15
Furniture,Kazakhstan,Pavlodar,Chairs,-128.247,73.053
Furniture,Kazakhstan,Pavlodar,Bookcases,-147.858,103.122
Furniture,Brazil,Parana,Furnishings,65.56,217.56
Furniture,Brazil,Parana,Chairs,2404.84,6761.96
Furniture,Brazil,Parana,Bookcases,1121.36,3493.92
Furniture,Brazil,Paraíba,Tables,68.952,551.872
Furniture,Brazil,Paraíba,Furnishings,26.8,382.9
Furniture,Brazil,Paraíba,Chairs,766.8,2211.64
Furniture,Brazil,Pará,Tables,49.216,1970.496
Furniture,Brazil,Pará,Furnishings,23.4,158.32
Furniture,Brazil,Pará,Chairs,455.7,930
Furniture,Brazil,Pará,Bookcases,875.08,2077.8
Furniture,Indonesia,Papua,Chairs,94.1256,1375.8456
Furniture,Lithuania,Panevezys,Furnishings,-16.824,25.236
Furniture,Lithuania,Panevezys,Chairs,-98.976000000,141.354
Furniture,Lithuania,Panevezys,Bookcases,-809.748,656.532
Furniture,Panama,Panama,Tables,-2073.618,1349.682
Furniture,Panama,Panama,Furnishings,-510.776,1681.644
Furniture,Panama,Panama,Chairs,-2289.672,8136.708
Furniture,Panama,Panama,Bookcases,-2382.18,6424.2
Furniture,Malaysia,Pahang,Furnishings,42.6,251.25
Furniture,Malaysia,Pahang,Chairs,67.44,436.35
Furniture,Malaysia,Pahang,Bookcases,141.96,1014.72
Furniture,Nigeria,Oyo,Furnishings,-55.632,29.268
Furniture,Nigeria,Oyo,Chairs,-85.71,63.81
Furniture,Nigeria,Oyo,Bookcases,-70.467,42.273
Furniture,Netherlands,Overijssel,Tables,-895.515,788.535
Furniture,Netherlands,Overijssel,Furnishings,89.982,266.832
Furniture,Netherlands,Overijssel,Chairs,-54.06,180.12
Furniture,Netherlands,Overijssel,Bookcases,-794.52,1598.4
Furniture,Haiti,Ouest,Tables,-572.292,388.428
Furniture,Haiti,Ouest,Furnishings,-609.006,315.894
Furniture,Haiti,Ouest,Chairs,-339.524,1696.956
Furniture,Haiti,Ouest,Bookcases,-764.452,1980.648
Furniture,Cameroon,Ouest,Bookcases,4.29,143.79
Furniture,New Zealand,Otago,Tables,-170.784,320.166
Furniture,New Zealand,Otago,Furnishings,-15.624,58.536
Furniture,New Zealand,Otago,Chairs,-24.984,62.316
Furniture,New Zealand,Otago,Bookcases,39.348,236.088
Furniture,Nigeria,Osun,Furnishings,-109.116,59.364
Furniture,Turkey,Osmaniye,Furnishings,-17.61,20.1
Furniture,Turkey,Osmaniye,Chairs,-155.928,135.552
Furniture,Turkey,Osmaniye,Bookcases,-95.076,69.144
Furniture,Norway,Oslo,Furnishings,6.93,353.22
Furniture,Norway,Oslo,Bookcases,208.08,507.6
Furniture,Croatia,Osjecko-Baranjska,Furnishings,1.26,25.29
Furniture,Kyrgyzstan,Osh,Chairs,191.4,598.32
Furniture,Japan,Osaka,Furnishings,29.97,66.69
Furniture,Japan,Osaka,Chairs,292.59,1380.99
Furniture,Japan,Osaka,Bookcases,-14.55,121.05
Furniture,Bolivia,Oruro,Chairs,13.04,76.92
Furniture,United States,Oregon,Tables,-1048.8971,1671.86
Furniture,United States,Oregon,Furnishings,72.026,468.464
Furniture,United States,Oregon,Chairs,106.11,3841.16
Furniture,United States,Oregon,Bookcases,-616.8158,356.646
Furniture,Algeria,Oran,Bookcases,280.2,824.28
Furniture,Poland,Opole,Chairs,468.96,1421.52
Furniture,Canada,Ontario,Tables,170.73,533.61
Furniture,Canada,Ontario,Furnishings,64.71,411.21
Furniture,Canada,Ontario,Chairs,600.27,2271.84
Furniture,Canada,Ontario,Bookcases,1062.42,4355.31
Furniture,Nigeria,Ondo,Furnishings,-47.508,33.912
Furniture,United States,Oklahoma,Tables,579.883,2533.84
Furniture,United States,Oklahoma,Furnishings,412.4664,1444.92
Furniture,United States,Oklahoma,Chairs,1106.7992,3963.38
Furniture,United States,Oklahoma,Bookcases,54.7136,341.96
Furniture,Japan,Oita,Furnishings,69.12,256.77
Furniture,Japan,Oita,Chairs,42.84,478.17
Furniture,Japan,Oita,Bookcases,634.59,4495.17
Furniture,United States,Ohio,Tables,-2715.3345,7887.114
Furniture,United States,Ohio,Furnishings,517.4191,4088.624
Furniture,United States,Ohio,Chairs,-649.3542,10145.702
Furniture,United States,Ohio,Bookcases,-1359.0516,2077.705
Furniture,Nigeria,Ogun,Chairs,-29.937,18.693
Furniture,Nigeria,Ogun,Bookcases,-291.114,207.846
Furniture,India,Odisha,Furnishings,19.92,42.42
Furniture,India,Odisha,Chairs,328.8,1315.68
Furniture,India,Odisha,Bookcases,142.2,296.34
Furniture,Chile,O'Higgins,Chairs,24.56,1230.48
Furniture,Kenya,Nyanza,Bookcases,32.64,251.16
Furniture,Indonesia,Nusa Tenggara Timur,Furnishings,58.5255,239.6955
Furniture,Indonesia,Nusa Tenggara Timur,Chairs,-9.729600000,337.6104
Furniture,Indonesia,Nusa Tenggara Barat,Furnishings,5.076900000,93.0969
Furniture,Mexico,Nuevo León,Tables,421.652,6300.672
Furniture,Mexico,Nuevo León,Furnishings,-265.776,1253.124
Furniture,Mexico,Nuevo León,Chairs,-899.304,6344.336
Furniture,Mexico,Nuevo León,Bookcases,403.068,3674.528
Furniture,Russia,Novgorod,Bookcases,8.25,413.1
Furniture,Canada,Nova Scotia,Chairs,8.4,168.96
Furniture,Mauritania,Nouakchott,Tables,395.58,899.16
Furniture,New Zealand,Northland,Furnishings,31.92,84.12
Furniture,New Zealand,Northland,Chairs,281.88,3276.96
Furniture,New Zealand,Northland,Bookcases,37.44,628.32
Furniture,Australia,Northern Territory,Tables,-232.008,787.542
Furniture,Australia,Northern Territory,Furnishings,16.38,220.68
Furniture,Australia,Northern Territory,Chairs,452.754,1454.274
Furniture,Philippines,Northern Mindanao,Chairs,14.415,77.535
Furniture,Philippines,Northern Mindanao,Bookcases,131.94,953.94
Furniture,Ghana,Northern,Furnishings,13.53,43.65
Furniture,South Africa,North-West,Furnishings,79.08,175.8
Furniture,South Africa,North-West,Bookcases,421.86,1140.39
Furniture,Germany,North Rhine-Westphalia,Tables,-1963.056,9951.864
Furniture,Germany,North Rhine-Westphalia,Furnishings,1224.72,5051.07
Furniture,Germany,North Rhine-Westphalia,Chairs,2868.453,15182.883
Furniture,Germany,North Rhine-Westphalia,Bookcases,3992.724,21830.094
Furniture,Lebanon,North Lebanon,Chairs,320.49,943.29
Furniture,Netherlands,North Holland,Tables,-535.437,239.733
Furniture,Netherlands,North Holland,Furnishings,-91.872000000,2258.688
Furniture,Netherlands,North Holland,Chairs,-608.355,1062.735
Furniture,Netherlands,North Holland,Bookcases,-98.88,251.64
Furniture,United States,North Carolina,Tables,-3684.2539,9681.732
Furniture,United States,North Carolina,Furnishings,153.0447,1791.104
Furniture,United States,North Carolina,Chairs,142.7239,2723.592
Furniture,United States,North Carolina,Bookcases,-97.978,959.056
Furniture,Netherlands,North Brabant,Tables,-643.728,311.472
Furniture,Netherlands,North Brabant,Furnishings,120.126,747.576
Furniture,Netherlands,North Brabant,Chairs,-2211.165,2570.865
Furniture,Netherlands,North Brabant,Bookcases,-3081.78,4367.25
Furniture,Colombia,Norte de Santander,Furnishings,41.4,172.5
Furniture,Colombia,Norte de Santander,Chairs,24.42,111.06
Furniture,Colombia,Norte de Santander,Bookcases,564.12,1715.84
Furniture,France,Nord-Pas-de-Calais,Tables,-299.388,4433.832
Furniture,France,Nord-Pas-de-Calais,Furnishings,336.06,1706.28
Furniture,France,Nord-Pas-de-Calais,Chairs,540.51,11267.91
Furniture,France,Nord-Pas-de-Calais,Bookcases,609.117,7435.827
Furniture,Cameroon,Nord,Furnishings,3.78,31.56
Furniture,Slovakia,Nitra,Furnishings,13.56,85.02
Furniture,Iraq,Ninawa,Furnishings,20.82,67.71
Furniture,Iraq,Ninawa,Chairs,416.91,1177.95
Furniture,Nigeria,Niger,Furnishings,-10.995,13.185
Furniture,Nigeria,Niger,Chairs,-423.444,211.716
Furniture,Mozambique,Niassa,Chairs,194.76,512.76
Furniture,Republic of the Congo,Niari,Chairs,21.57,166.14
Furniture,Republic of the Congo,Niari,Bookcases,142.5,1958.1
Furniture,Niger,Niamey,Furnishings,10.08,25.26
Furniture,Niger,Niamey,Bookcases,19.59,392.31
Furniture,United States,New York,Tables,-4535.6408,13779.018
Furniture,United States,New York,Furnishings,2931.4346,10182.32
Furniture,United States,New York,Chairs,7111.0119,46634.247
Furniture,United States,New York,Bookcases,350.874400000,22777.144
Furniture,Australia,New South Wales,Tables,1384.647,10010.997
Furniture,Australia,New South Wales,Furnishings,1633.137,8936.547
Furniture,Australia,New South Wales,Chairs,4776.237,46620.627
Furniture,Australia,New South Wales,Bookcases,6515.268,40710.408
Furniture,United States,New Mexico,Furnishings,132.0039,587.22
Furniture,United States,New Mexico,Chairs,119.5878,1114.192
Furniture,United States,New Jersey,Tables,-51.2906,418.292
Furniture,United States,New Jersey,Furnishings,311.3153,950.97
Furniture,United States,New Jersey,Chairs,530.9126,2661.9
Furniture,United States,New Jersey,Bookcases,141.392,2275.88
Furniture,United States,New Hampshire,Tables,-105.3164,1053.164
Furniture,United States,New Hampshire,Furnishings,259.2534,833.31
Furniture,Turkey,Nevsehir,Bookcases,-56.742,68.748
Furniture,United States,Nevada,Tables,437.1892,3355.48
Furniture,United States,Nevada,Furnishings,155.7951,463.38
Furniture,United States,Nevada,Chairs,-109.5822,674.352
Furniture,United States,Nevada,Bookcases,41.1684,141.96
Furniture,Argentina,Neuquén,Bookcases,-40.892,273.168
Furniture,New Zealand,Nelson,Tables,-218.568,596.052
Furniture,New Zealand,Nelson,Furnishings,53.820000000,551.16
Furniture,New Zealand,Nelson,Chairs,-74.952,186.948
Furniture,New Zealand,Nelson,Bookcases,2.694000000,260.604
Furniture,Malaysia,Negeri Sembilan,Furnishings,110.7,651.96
Furniture,Malaysia,Negeri Sembilan,Chairs,252.57,561.45
Furniture,Malaysia,Negeri Sembilan,Bookcases,26.01,521.37
Furniture,United States,Nebraska,Furnishings,405.6484,1380.76
Furniture,United States,Nebraska,Chairs,112.788,563.94
Furniture,Romania,Neamt,Bookcases,12.84,142.8
Furniture,Mexico,Nayarit,Furnishings,-99.624,188.676
Furniture,Mexico,Nayarit,Chairs,-84.76,1205.2
Furniture,Mexico,Nayarit,Bookcases,-92.72,390.08
Furniture,Spain,Navarra,Chairs,-178.56,714.24
Furniture,Spain,Navarra,Bookcases,653.1,1814.25
Furniture,Philippines,National Capital,Tables,-2225.1195,4259.2905
Furniture,Philippines,National Capital,Furnishings,115.935,7138.035
Furniture,Philippines,National Capital,Chairs,1687.7475,33167.6775
Furniture,Philippines,National Capital,Bookcases,-2067.8055,14980.8945
Furniture,Papua New Guinea,National Capital,Furnishings,39.492,117.072
Furniture,Papua New Guinea,National Capital,Chairs,104.298,1977.768
Furniture,Colombia,Nariño,Chairs,13.72,196.12
Furniture,Belgium,Namur,Furnishings,1.53,158.94
Furniture,Belgium,Namur,Chairs,0,446.4
Furniture,Belgium,Namur,Bookcases,423.54,2802.78
